DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y49,M,BE,2012,82396,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y49,M,BE,2013,84167,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y49,M,BE,2014,85566,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y49,M,BE,2015,83520,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y49,M,BE,2016,81805,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y49,M,BE,2017,79792,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y49,M,BE,2018,79011,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y49,M,BE,2019,79497,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y49,M,BE,2020,80568,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y49,M,BE,2021,79468,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y49,M,BE,2022,78051,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y5,F,BE,2011,60731,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y5,F,BE,2012,62733,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y5,F,BE,2013,63203,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y5,F,BE,2014,64355,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y5,F,BE,2015,64712,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y5,F,BE,2016,65596,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y5,F,BE,2017,64679,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y5,F,BE,2018,64510,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y5,F,BE,2019,63093,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y5,F,BE,2020,63114,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y5,F,BE,2021,61925,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y5,F,BE,2022,61495,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y5,M,BE,2011,63901,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y5,M,BE,2012,65283,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y5,M,BE,2013,66038,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y5,M,BE,2014,67808,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y5,M,BE,2015,67693,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y5,M,BE,2016,68647,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y5,M,BE,2017,67767,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y5,M,BE,2018,67118,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y5,M,BE,2019,66288,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y5,M,BE,2020,66422,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y5,M,BE,2021,64683,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y5,M,BE,2022,64440,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y50,F,BE,2011,79729,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y50,F,BE,2012,81003,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y50,F,BE,2013,80494,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y50,F,BE,2014,82226,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y50,F,BE,2015,83719,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y50,F,BE,2016,80991,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y50,F,BE,2017,79162,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y50,F,BE,2018,76974,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y50,F,BE,2019,77333,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y50,F,BE,2020,77363,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y50,F,BE,2021,78308,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y50,F,BE,2022,78119,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y50,M,BE,2011,81045,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y50,M,BE,2012,81564,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y50,M,BE,2013,82233,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y50,M,BE,2014,83877,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y50,M,BE,2015,85361,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y50,M,BE,2016,83337,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y50,M,BE,2017,81567,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y50,M,BE,2018,79704,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y50,M,BE,2019,79013,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y50,M,BE,2020,79498,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y50,M,BE,2021,80527,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y50,M,BE,2022,79441,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y51,F,BE,2011,80260,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y51,F,BE,2012,79648,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y51,F,BE,2013,80856,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y51,F,BE,2014,80311,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y51,F,BE,2015,82066,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y51,F,BE,2016,83547,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y51,F,BE,2017,80769,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y51,F,BE,2018,79087,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y51,F,BE,2019,76914,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y51,F,BE,2020,77302,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y51,F,BE,2021,77302,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y51,F,BE,2022,78266,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y51,M,BE,2011,80468,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y51,M,BE,2012,80761,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y51,M,BE,2013,81250,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y51,M,BE,2014,81925,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y51,M,BE,2015,83586,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y51,M,BE,2016,85123,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y51,M,BE,2017,83056,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y51,M,BE,2018,81269,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y51,M,BE,2019,79590,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y51,M,BE,2020,78929,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y51,M,BE,2021,79438,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y51,M,BE,2022,80411,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y52,F,BE,2011,77982,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y52,F,BE,2012,80136,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y52,F,BE,2013,79495,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y52,F,BE,2014,80605,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y52,F,BE,2015,80117,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y52,F,BE,2016,81863,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y52,F,BE,2017,83327,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y52,F,BE,2018,80574,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y52,F,BE,2019,78984,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y52,F,BE,2020,76806,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y52,F,BE,2021,77224,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y52,F,BE,2022,77228,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y52,M,BE,2011,78724,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y52,M,BE,2012,80225,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y52,M,BE,2013,80393,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y52,M,BE,2014,80959,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y52,M,BE,2015,81682,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y52,M,BE,2016,83281,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y52,M,BE,2017,84774,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y52,M,BE,2018,82802,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y52,M,BE,2019,81021,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y52,M,BE,2020,79424,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y52,M,BE,2021,78780,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y52,M,BE,2022,79282,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y53,F,BE,2011,76284,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y53,F,BE,2012,77804,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y53,F,BE,2013,79889,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y53,F,BE,2014,79268,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y53,F,BE,2015,80424,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y53,F,BE,2016,79918,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y53,F,BE,2017,81634,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y53,F,BE,2018,83118,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y53,F,BE,2019,80437,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y53,F,BE,2020,78842,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y53,F,BE,2021,76629,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y53,F,BE,2022,77097,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y53,M,BE,2011,76925,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y53,M,BE,2012,78400,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y53,M,BE,2013,79864,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y53,M,BE,2014,79994,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y53,M,BE,2015,80660,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y53,M,BE,2016,81332,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y53,M,BE,2017,82867,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y53,M,BE,2018,84439,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y53,M,BE,2019,82568,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y53,M,BE,2020,80833,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y53,M,BE,2021,79182,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y53,M,BE,2022,78577,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y54,F,BE,2011,75176,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y54,F,BE,2012,76122,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y54,F,BE,2013,77617,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y54,F,BE,2014,79622,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y54,F,BE,2015,79046,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y54,F,BE,2016,80209,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y54,F,BE,2017,79651,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y54,F,BE,2018,81372,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y54,F,BE,2019,82952,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y54,F,BE,2020,80300,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y54,F,BE,2021,78658,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y54,F,BE,2022,76486,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y54,M,BE,2011,74647,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y54,M,BE,2012,76506,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y54,M,BE,2013,77972,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y54,M,BE,2014,79408,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y54,M,BE,2015,79621,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y54,M,BE,2016,80284,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y54,M,BE,2017,80917,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y54,M,BE,2018,82569,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y54,M,BE,2019,84117,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y54,M,BE,2020,82223,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y54,M,BE,2021,80572,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y54,M,BE,2022,78880,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y55,F,BE,2011,74229,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y55,F,BE,2012,74925,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y55,F,BE,2013,75817,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y55,F,BE,2014,77322,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y55,F,BE,2015,79392,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y55,F,BE,2016,78774,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y55,F,BE,2017,79924,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y55,F,BE,2018,79431,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y55,F,BE,2019,81198,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y55,F,BE,2020,82756,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y55,F,BE,2021,80107,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y55,F,BE,2022,78468,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y55,M,BE,2011,73308,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y55,M,BE,2012,74255,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y55,M,BE,2013,76024,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y55,M,BE,2014,77463,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y55,M,BE,2015,78944,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y55,M,BE,2016,79261,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y55,M,BE,2017,79819,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y55,M,BE,2018,80584,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y55,M,BE,2019,82161,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y55,M,BE,2020,83774,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y55,M,BE,2021,81930,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y55,M,BE,2022,80287,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y56,F,BE,2011,72425,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y56,F,BE,2012,74038,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y56,F,BE,2013,74653,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y56,F,BE,2014,75510,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y56,F,BE,2015,77000,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y56,F,BE,2016,79100,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y56,F,BE,2017,78453,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y56,F,BE,2018,79653,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y56,F,BE,2019,79172,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y56,F,BE,2020,80949,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y56,F,BE,2021,82444,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y56,F,BE,2022,79918,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y56,M,BE,2011,71634,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y56,M,BE,2012,72803,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y56,M,BE,2013,73818,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y56,M,BE,2014,75505,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y56,M,BE,2015,76981,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y56,M,BE,2016,78477,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y56,M,BE,2017,78770,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y56,M,BE,2018,79406,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y56,M,BE,2019,80165,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y56,M,BE,2020,81780,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y56,M,BE,2021,83417,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y56,M,BE,2022,81573,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y57,F,BE,2011,70143,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y57,F,BE,2012,72149,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y57,F,BE,2013,73693,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y57,F,BE,2014,74242,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y57,F,BE,2015,75155,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y57,F,BE,2016,76675,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y57,F,BE,2017,78739,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y57,F,BE,2018,78160,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y57,F,BE,2019,79358,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y57,F,BE,2020,78921,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y57,F,BE,2021,80614,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y57,F,BE,2022,82125,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y57,M,BE,2011,69950,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y57,M,BE,2012,71063,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y57,M,BE,2013,72256,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y57,M,BE,2014,73287,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y57,M,BE,2015,74918,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y57,M,BE,2016,76367,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y57,M,BE,2017,77899,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y57,M,BE,2018,78251,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y57,M,BE,2019,78941,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y57,M,BE,2020,79759,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y57,M,BE,2021,81339,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y57,M,BE,2022,82995,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y58,F,BE,2011,69372,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y58,F,BE,2012,69899,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y58,F,BE,2013,71781,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y58,F,BE,2014,73266,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y58,F,BE,2015,73922,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y58,F,BE,2016,74786,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y58,F,BE,2017,76322,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y58,F,BE,2018,78384,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y58,F,BE,2019,77776,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y58,F,BE,2020,79029,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y58,F,BE,2021,78589,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y58,F,BE,2022,80282,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y58,M,BE,2011,68981,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y58,M,BE,2012,69363,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y58,M,BE,2013,70459,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y58,M,BE,2014,71645,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y58,M,BE,2015,72743,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y58,M,BE,2016,74375,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y58,M,BE,2017,75675,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y58,M,BE,2018,77393,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y58,M,BE,2019,77792,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y58,M,BE,2020,78493,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y58,M,BE,2021,79221,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y58,M,BE,2022,80773,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y59,F,BE,2011,66675,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y59,F,BE,2012,69022,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y59,F,BE,2013,69490,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y59,F,BE,2014,71366,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y59,F,BE,2015,72899,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y59,F,BE,2016,73534,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y59,F,BE,2017,74348,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y59,F,BE,2018,75955,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y59,F,BE,2019,77969,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y59,F,BE,2020,77422,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y59,F,BE,2021,78662,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y59,F,BE,2022,78246,
