"","ATCCode","DateUsedForStatisticsYear","Sector","ReportQuarter","TOTAL_VOLUME","TOTAL_VOLUME_UNIT","TOTAL_DDD"
"433","J01AA04",2021,"AC",1,561962586,"mg",936604.31
"434","J01AA04",2021,"AC",2,505781235,"mg",842968.725
"435","J01AA04",2021,"AC",3,392189262,"mg",653648.77
"436","J01AA04",2021,"AC",4,460799673,"mg",767999.455
"437","J01AA04",2021,"HC",1,1126554,"mg",1877.59
"438","J01AA04",2021,"HC",2,1227453,"mg",2045.755
"439","J01AA04",2021,"HC",3,1045653,"mg",1742.755
"440","J01AA04",2021,"HC",4,561444,"mg",935.74
"441","J01AA08",2012,"AC",1,104739108,"mg",523695.54
"442","J01AA08",2012,"AC",2,90710742,"mg",453553.71
"443","J01AA08",2012,"AC",3,78451770,"mg",392258.85
"444","J01AA08",2012,"AC",4,96739796,"mg",483698.98
"445","J01AA08",2012,"HC",1,700128,"mg",3500.64
"446","J01AA08",2012,"HC",2,543762,"mg",2718.81
"447","J01AA08",2012,"HC",3,545904,"mg",2729.52
"448","J01AA08",2012,"HC",4,548760,"mg",2743.8
"449","J01AA08",2013,"AC",1,103258578,"mg",516292.89
"450","J01AA08",2013,"AC",2,98530674,"mg",492653.37
"451","J01AA08",2013,"AC",3,83682534,"mg",418412.67
"452","J01AA08",2013,"AC",4,104207206.8,"mg",521036.034
"453","J01AA08",2013,"HC",1,599658,"mg",2998.29
"454","J01AA08",2013,"HC",2,671925,"mg",3359.625
"455","J01AA08",2013,"HC",3,576963,"mg",2884.815
"456","J01AA08",2013,"HC",4,680544,"mg",3402.72
"457","J01AA08",2014,"AC",1,104517462,"mg",522587.31
"458","J01AA08",2014,"AC",2,94654980,"mg",473274.9
"459","J01AA08",2014,"AC",3,87132072,"mg",435660.36
"460","J01AA08",2014,"AC",4,103642608,"mg",518213.04
"461","J01AA08",2014,"HC",1,589815,"mg",2949.075
"462","J01AA08",2014,"HC",2,608277,"mg",3041.385
"463","J01AA08",2014,"HC",3,592110,"mg",2960.55
"464","J01AA08",2014,"HC",4,644130,"mg",3220.65
"465","J01AA08",2015,"AC",1,104763486,"mg",523817.43
"466","J01AA08",2015,"AC",2,100746216,"mg",503731.08
"467","J01AA08",2015,"AC",3,86649714,"mg",433248.57
"468","J01AA08",2015,"AC",4,102484194,"mg",512420.97
"469","J01AA08",2015,"HC",1,715122,"mg",3575.61
"470","J01AA08",2015,"HC",2,666060,"mg",3330.3
"471","J01AA08",2015,"HC",3,739347,"mg",3696.735
"472","J01AA08",2015,"HC",4,668916,"mg",3344.58
"473","J01AA08",2016,"AC",1,98010652.5,"mg",490053.2625
"474","J01AA08",2016,"AC",2,94882935,"mg",474414.675
"475","J01AA08",2016,"AC",3,82548108,"mg",412740.54
"476","J01AA08",2016,"AC",4,98531324.3,"mg",492656.6215
"477","J01AA08",2016,"HC",1,795880,"mg",3979.4
"478","J01AA08",2016,"HC",2,914959,"mg",4574.795
"479","J01AA08",2016,"HC",3,726341.5,"mg",3631.7075
"480","J01AA08",2016,"HC",4,681598.5,"mg",3407.9925
"481","J01AA08",2017,"AC",1,98864557,"mg",494322.785
"482","J01AA08",2017,"AC",2,88620531,"mg",443102.655
"483","J01AA08",2017,"AC",3,82458066.5,"mg",412290.3325
"484","J01AA08",2017,"AC",4,97894920.5,"mg",489474.6025
"485","J01AA08",2017,"HC",1,796587,"mg",3982.935
"486","J01AA08",2017,"HC",2,685999,"mg",3429.995
"487","J01AA08",2017,"HC",3,744110,"mg",3720.55
"488","J01AA08",2017,"HC",4,731034.5,"mg",3655.1725
"489","J01AA08",2018,"AC",1,101040248.5,"mg",505201.2425
"490","J01AA08",2018,"AC",2,88787130.5,"mg",443935.6525
"491","J01AA08",2018,"AC",3,75915185.5,"mg",379575.9275
"492","J01AA08",2018,"AC",4,95051150.5,"mg",475255.7525
"493","J01AA08",2018,"HC",1,651845.5,"mg",3259.2275
"494","J01AA08",2018,"HC",2,687914,"mg",3439.57
"495","J01AA08",2018,"HC",3,732394.5,"mg",3661.9725
"496","J01AA08",2018,"HC",4,741674.5,"mg",3708.3725
"497","J01AA08",2019,"AC",1,99069940.5,"mg",495349.7025
"498","J01AA08",2019,"AC",2,81284699,"mg",406423.495
"499","J01AA08",2019,"AC",3,69243832.5,"mg",346219.1625
"500","J01AA08",2019,"AC",4,82716172,"mg",413580.86
"501","J01AA08",2019,"HC",1,817633.5,"mg",4088.1675
"502","J01AA08",2019,"HC",2,845620.5,"mg",4228.1025
"503","J01AA08",2019,"HC",3,735136.5,"mg",3675.6825
"504","J01AA08",2019,"HC",4,829462.5,"mg",4147.3125
"505","J01AA08",2020,"AC",1,83959330.5,"mg",419796.6525
"506","J01AA08",2020,"AC",2,63839676,"mg",319198.38
"507","J01AA08",2020,"AC",3,73835898.5,"mg",369179.4925
"508","J01AA08",2020,"AC",4,84380500.5,"mg",421902.5025
"509","J01AA08",2020,"HC",1,738714,"mg",3693.57
"510","J01AA08",2020,"HC",2,546309,"mg",2731.545
"511","J01AA08",2020,"HC",3,756843.5,"mg",3784.2175
"512","J01AA08",2020,"HC",4,798506,"mg",3992.53
"513","J01AA08",2021,"AC",1,88642751,"mg",443213.755
"514","J01AA08",2021,"AC",2,83682792.5,"mg",418413.9625
"515","J01AA08",2021,"AC",3,71940532.5,"mg",359702.6625
"516","J01AA08",2021,"AC",4,80788334.5,"mg",403941.6725
"517","J01AA08",2021,"HC",1,891173.5,"mg",4455.8675
"518","J01AA08",2021,"HC",2,799112,"mg",3995.56
"519","J01AA08",2021,"HC",3,662661,"mg",3313.305
"520","J01AA08",2021,"HC",4,638792,"mg",3193.96
"521","J01AA12",2012,"HC",1,271728,"mg",2717.28
"522","J01AA12",2012,"HC",2,255153,"mg",2551.53
"523","J01AA12",2012,"HC",3,235416,"mg",2354.16
"524","J01AA12",2012,"HC",4,287232,"mg",2872.32
"525","J01AA12",2013,"HC",1,258315,"mg",2583.15
"526","J01AA12",2013,"HC",2,207111,"mg",2071.11
"527","J01AA12",2013,"HC",3,231081,"mg",2310.81
"528","J01AA12",2013,"HC",4,203287,"mg",2032.87
"529","J01AA12",2014,"HC",1,194769,"mg",1947.69
"530","J01AA12",2014,"HC",2,240261,"mg",2402.61
"531","J01AA12",2014,"HC",3,244545,"mg",2445.45
"532","J01AA12",2014,"HC",4,220779,"mg",2207.79
"533","J01AA12",2015,"HC",1,253266,"mg",2532.66
"534","J01AA12",2015,"HC",2,171921,"mg",1719.21
"535","J01AA12",2015,"HC",3,216444,"mg",2164.44
"536","J01AA12",2015,"HC",4,212517,"mg",2125.17
"537","J01AA12",2016,"HC",1,201495,"mg",2014.95
"538","J01AA12",2016,"HC",2,223614,"mg",2236.14
"539","J01AA12",2016,"HC",3,230734.5,"mg",2307.345
"540","J01AA12",2016,"HC",4,243106,"mg",2431.06
"541","J01AA12",2017,"HC",1,278962,"mg",2789.62
"542","J01AA12",2017,"HC",2,216796.5,"mg",2167.965
"543","J01AA12",2017,"HC",3,241844.5,"mg",2418.445
"544","J01AA12",2017,"HC",4,225331,"mg",2253.31
"545","J01AA12",2018,"HC",1,258055,"mg",2580.55
"546","J01AA12",2018,"HC",2,179426.5,"mg",1794.265
"547","J01AA12",2018,"HC",3,186900.5,"mg",1869.005
"548","J01AA12",2018,"HC",4,171245.5,"mg",1712.455
"549","J01AA12",2019,"HC",1,203010,"mg",2030.1
"550","J01AA12",2019,"HC",2,201545.5,"mg",2015.455
"551","J01AA12",2019,"HC",3,151651,"mg",1516.51
"552","J01AA12",2019,"HC",4,179326,"mg",1793.26
"553","J01AA12",2020,"HC",1,201493,"mg",2014.93
"554","J01AA12",2020,"HC",2,120847.5,"mg",1208.475
"555","J01AA12",2020,"HC",3,200283.5,"mg",2002.835
"556","J01AA12",2020,"HC",4,120897,"mg",1208.97
"557","J01AA12",2021,"HC",1,176043,"mg",1760.43
"558","J01AA12",2021,"HC",2,184880.5,"mg",1848.805
"559","J01AA12",2021,"HC",3,147965,"mg",1479.65
"560","J01AA12",2021,"HC",4,101992,"mg",1019.92
"561","J01BA02",2012,"AC",1,67269510,"mg",44846.34
"562","J01BA02",2012,"AC",2,42700770,"mg",28467.18
"563","J01BA02",2012,"AC",3,27419130,"mg",18279.42
"564","J01BA02",2012,"AC",4,57485175,"mg",38323.45
"565","J01BA02",2012,"HC",1,645915,"mg",430.61
"566","J01BA02",2012,"HC",2,1360425,"mg",906.95
"567","J01BA02",2012,"HC",3,859605,"mg",573.07
"568","J01BA02",2012,"HC",4,2478345,"mg",1652.23
"569","J01BA02",2013,"AC",1,67096620,"mg",44731.08
"570","J01BA02",2013,"AC",2,46276380,"mg",30850.92
"571","J01BA02",2013,"AC",3,27846000,"mg",18564
"572","J01BA02",2013,"AC",4,53014755,"mg",35343.17
"573","J01BA02",2013,"HC",1,2563515,"mg",1709.01
"574","J01BA02",2013,"HC",2,642090,"mg",428.06
"575","J01BA02",2013,"HC",3,386580,"mg",257.72
"576","J01BA02",2013,"HC",4,668355,"mg",445.57
"577","J01BA02",2014,"AC",1,54417510,"mg",36278.34
"578","J01BA02",2014,"AC",2,38987460,"mg",25991.64
"579","J01BA02",2014,"AC",3,26569980,"mg",17713.32
"580","J01BA02",2014,"AC",4,50067720,"mg",33378.48
"581","J01BA02",2014,"HC",1,760410,"mg",506.94
"582","J01BA02",2014,"HC",2,623985,"mg",415.99
"583","J01BA02",2014,"HC",3,720120,"mg",480.08
"584","J01BA02",2014,"HC",4,701250,"mg",467.5
"585","J01BA02",2015,"AC",1,60688980,"mg",40459.32
"586","J01BA02",2015,"AC",2,40228290,"mg",26818.86
"587","J01BA02",2015,"AC",3,25157790,"mg",16771.86
"588","J01BA02",2015,"AC",4,39194010,"mg",26129.34
"589","J01BA02",2015,"HC",1,846600,"mg",564.4
"590","J01BA02",2015,"HC",2,830025,"mg",553.35
"591","J01BA02",2015,"HC",3,568905,"mg",379.27
"592","J01BA02",2015,"HC",4,711960,"mg",474.64
"593","J01BA02",2016,"AC",1,31663500,"mg",21109
"594","J01BA02",2016,"AC",2,24082440,"mg",16054.96
"595","J01BA02",2016,"AC",3,16005975,"mg",10670.65
"596","J01BA02",2016,"AC",4,38918562,"mg",25945.708
"597","J01BA02",2016,"HC",1,702455,"mg",468.303333333333
"598","J01BA02",2016,"HC",2,678467.5,"mg",452.311666666667
"599","J01BA02",2016,"HC",3,659025,"mg",439.35
"600","J01BA02",2016,"HC",4,1123877.5,"mg",749.251666666667
"601","J01BA02",2017,"AC",1,36252435,"mg",24168.29
"602","J01BA02",2017,"AC",2,22318980,"mg",14879.32
"603","J01BA02",2017,"AC",3,17574000,"mg",11716
"604","J01BA02",2017,"AC",4,31601610,"mg",21067.74
"605","J01BA02",2017,"HC",1,937532.5,"mg",625.021666666667
"606","J01BA02",2017,"HC",2,729725,"mg",486.483333333333
"607","J01BA02",2017,"HC",3,274215,"mg",182.81
"608","J01BA02",2017,"HC",4,506010,"mg",337.34
"609","J01BA02",2018,"AC",1,36520590,"mg",24347.06
"610","J01BA02",2018,"AC",2,19970730,"mg",13313.82
"611","J01BA02",2018,"AC",3,14689440,"mg",9792.96
"612","J01BA02",2018,"AC",4,30902970,"mg",20601.98
"613","J01BA02",2018,"HC",1,987275,"mg",658.183333333333
"614","J01BA02",2018,"HC",2,841330,"mg",560.886666666667
"615","J01BA02",2018,"HC",3,452480,"mg",301.653333333333
"616","J01BA02",2018,"HC",4,397435,"mg",264.956666666667
"617","J01BA02",2019,"AC",1,33105780,"mg",22070.52
"618","J01BA02",2019,"AC",2,22831050,"mg",15220.7
"619","J01BA02",2019,"AC",3,14544000,"mg",9696
"620","J01BA02",2019,"AC",4,29345550,"mg",19563.7
"621","J01BA02",2019,"HC",1,444400,"mg",296.266666666667
"622","J01BA02",2019,"HC",2,347440,"mg",231.626666666667
"623","J01BA02",2019,"HC",3,471170,"mg",314.113333333333
"624","J01BA02",2019,"HC",4,254015,"mg",169.343333333333
"625","J01BA02",2020,"AC",1,31536240,"mg",21024.16
"626","J01BA02",2020,"AC",2,8723370,"mg",5815.58
"627","J01BA02",2020,"AC",3,10289880,"mg",6859.92
"628","J01BA02",2020,"AC",4,14113740,"mg",9409.16
"629","J01BA02",2020,"HC",1,517625,"mg",345.083333333333
"630","J01BA02",2020,"HC",2,160590,"mg",107.06
"631","J01BA02",2020,"HC",3,590850,"mg",393.9
"632","J01BA02",2020,"HC",4,288860,"mg",192.573333333333
"633","J01BA02",2021,"AC",1,14653080,"mg",9768.72
"634","J01BA02",2021,"AC",2,14098590,"mg",9399.06
"635","J01BA02",2021,"AC",3,11635200,"mg",7756.8
"636","J01BA02",2021,"AC",4,22440180,"mg",14960.12
"637","J01BA02",2021,"HC",1,254015,"mg",169.343333333333
"638","J01BA02",2021,"HC",2,58580,"mg",39.0533333333333
"639","J01BA02",2021,"HC",3,64640,"mg",43.0933333333333
"640","J01BA02",2021,"HC",4,297680,"mg",198.453333333333
"641","J01BA52",2012,"HC",1,3195864,"mg",12783.456
"642","J01BA52",2012,"HC",2,1855176,"mg",7420.704
"643","J01BA52",2012,"HC",3,1620168,"mg",6480.672
"644","J01BA52",2012,"HC",4,2711568,"mg",10846.272
"645","J01BA52",2013,"HC",1,3334584,"mg",13338.336
"646","J01BA52",2013,"HC",2,2296632,"mg",9186.528
"647","J01BA52",2013,"HC",3,1521432,"mg",6085.728
"648","J01BA52",2013,"HC",4,2492880,"mg",9971.52
"649","J01BA52",2014,"HC",1,2732376,"mg",10929.504
"650","J01BA52",2014,"HC",2,1931880,"mg",7727.52
"651","J01BA52",2014,"HC",3,1429224,"mg",5716.896
"652","J01BA52",2014,"HC",4,2411280,"mg",9645.12
"653","J01BA52",2015,"HC",1,2748288,"mg",10993.152
"654","J01BA52",2015,"HC",2,1959624,"mg",7838.496
"655","J01BA52",2015,"HC",3,1166880,"mg",4667.52
"656","J01BA52",2015,"HC",4,2047752,"mg",8191.008
"657","J01BA52",2016,"HC",1,2325828,"mg",9303.312
"658","J01BA52",2016,"HC",2,1805076,"mg",7220.304
"659","J01BA52",2016,"HC",3,1167160,"mg",4668.64
"660","J01BA52",2016,"HC",4,1975152,"mg",7900.608
"661","J01BA52",2017,"HC",1,2182812,"mg",8731.248
"662","J01BA52",2017,"HC",2,1603884,"mg",6415.536
"663","J01BA52",2017,"HC",3,1334816,"mg",5339.264
"664","J01BA52",2017,"HC",4,2110092,"mg",8440.368
"665","J01BA52",2018,"HC",1,2555700,"mg",10222.8
"666","J01BA52",2018,"HC",2,1653164,"mg",6612.656
"667","J01BA52",2018,"HC",3,1354616,"mg",5418.464
"668","J01BA52",2018,"HC",4,2239776,"mg",8959.104
"669","J01BA52",2019,"HC",1,2491068,"mg",9964.272
"670","J01BA52",2019,"HC",2,1891120,"mg",7564.48
"671","J01BA52",2019,"HC",3,1182108,"mg",4728.432
"672","J01BA52",2019,"HC",4,2232100,"mg",8928.4
"673","J01BA52",2020,"HC",1,2217152,"mg",8868.608
"674","J01BA52",2020,"HC",2,804772,"mg",3219.088
"675","J01BA52",2020,"HC",3,1429356,"mg",5717.424
"676","J01BA52",2020,"HC",4,1144936,"mg",4579.744
"677","J01BA52",2021,"HC",1,1567116,"mg",6268.464
"678","J01BA52",2021,"HC",2,1492780,"mg",5971.12
"679","J01BA52",2021,"HC",3,1014039.6,"mg",4056.1584
"680","J01BA52",2021,"HC",4,1643583.6,"mg",6574.3344
"681","J01CA01",2012,"AC",1,175440,"mg",29.24
"682","J01CA01",2012,"AC",2,371280,"mg",61.88
"683","J01CA01",2012,"AC",3,246840,"mg",41.14
"684","J01CA01",2012,"AC",4,430980,"mg",71.83
"685","J01CA01",2012,"HC",1,70370310,"mg",11782.785
"686","J01CA01",2012,"HC",2,64957210,"mg",10829.615
"687","J01CA01",2012,"HC",3,60478605,"mg",10079.7675
"688","J01CA01",2012,"HC",4,71543310,"mg",11923.885
"689","J01CA01",2013,"AC",1,140760,"mg",23.46
"690","J01CA01",2013,"AC",2,102000,"mg",17
"691","J01CA01",2013,"AC",3,106080,"mg",17.68
"692","J01CA01",2013,"AC",4,85864,"mg",14.3106666666667
"693","J01CA01",2013,"HC",1,66147000,"mg",11024.5
"694","J01CA01",2013,"HC",2,69501555,"mg",11586.1525
"695","J01CA01",2013,"HC",3,60805515,"mg",10134.2525
"696","J01CA01",2013,"HC",4,77270100,"mg",12878.35
"697","J01CA01",2014,"AC",1,132600,"mg",22.1
"698","J01CA01",2014,"AC",2,148920,"mg",24.82
"699","J01CA01",2014,"AC",3,53040,"mg",8.84
"700","J01CA01",2014,"AC",4,89760,"mg",14.96
"701","J01CA01",2014,"HC",1,73375230,"mg",12229.205
"702","J01CA01",2014,"HC",2,70707420,"mg",11784.57
"703","J01CA01",2014,"HC",3,63509025,"mg",10584.8375
"704","J01CA01",2014,"HC",4,67790985,"mg",11298.4975
"705","J01CA01",2015,"AC",1,89760,"mg",14.96
"706","J01CA01",2015,"AC",2,79560,"mg",13.26
"707","J01CA01",2015,"AC",3,122400,"mg",20.4
"708","J01CA01",2015,"AC",4,83640,"mg",13.94
"709","J01CA01",2015,"HC",1,73088100,"mg",12181.35
"710","J01CA01",2015,"HC",2,64097055,"mg",10682.8425
"711","J01CA01",2015,"HC",3,62029005,"mg",10338.1675
"712","J01CA01",2015,"HC",4,74990145,"mg",12498.3575
"713","J01CA01",2016,"AC",1,74740,"mg",12.4566666666667
"714","J01CA01",2016,"AC",2,84840,"mg",14.14
"715","J01CA01",2016,"AC",3,133320,"mg",22.22
"716","J01CA01",2016,"AC",4,246818,"mg",41.1363333333333
"717","J01CA01",2016,"HC",1,78353022.5,"mg",13058.8370833333
"718","J01CA01",2016,"HC",2,75781562.5,"mg",12630.2604166667
"719","J01CA01",2016,"HC",3,64359230,"mg",10726.5383333333
"720","J01CA01",2016,"HC",4,82174862.5,"mg",13695.8104166667
"721","J01CA01",2017,"AC",1,288860,"mg",48.1433333333333
"722","J01CA01",2017,"AC",2,397940,"mg",66.3233333333333
"723","J01CA01",2017,"AC",3,82820,"mg",13.8033333333333
"724","J01CA01",2017,"AC",4,22240,"mg",3.70666666666667
"725","J01CA01",2017,"HC",1,78363122.5,"mg",13060.5204166667
"726","J01CA01",2017,"HC",2,77376605,"mg",12896.1008333333
"727","J01CA01",2017,"HC",3,64610962.5,"mg",10768.49375
"728","J01CA01",2017,"HC",4,34042302.5,"mg",5673.71708333333
"729","J01CA01",2018,"AC",1,10100,"mg",1.68333333333333
"730","J01CA01",2018,"HC",1,15713135,"mg",2618.85583333333
"731","J01CA01",2018,"HC",2,613272.5,"mg",102.212083333333
"732","J01CA01",2018,"HC",3,483865,"mg",80.6441666666667
"733","J01CA01",2018,"HC",4,449290,"mg",74.8816666666667
"734","J01CA01",2019,"HC",1,52995,"mg",8.8325
"735","J01CA01",2019,"HC",2,185162.5,"mg",30.8604166666667
"736","J01CA01",2019,"HC",3,55177.5,"mg",9.19625
"737","J01CA01",2019,"HC",4,39642.5,"mg",6.60708333333333
"738","J01CA04",2012,"AC",1,9775575960,"mg",6517046.56
"739","J01CA04",2012,"AC",2,7297145280,"mg",4864763.52
"740","J01CA04",2012,"AC",3,5387477820,"mg",3591651.88
"741","J01CA04",2012,"AC",4,8835145530,"mg",5890097.02
"742","J01CA04",2012,"HC",1,95490865,"mg",50738.7916666667
"743","J01CA04",2012,"HC",2,80876300,"mg",42402.7533333333
"744","J01CA04",2012,"HC",3,62334693.5,"mg",33178.6923333333
"745","J01CA04",2012,"HC",4,96003185,"mg",51892.0033333333
"746","J01CA04",2013,"AC",1,10229710560,"mg",6819807.04
"747","J01CA04",2013,"AC",2,7621749060,"mg",5081166.04
"748","J01CA04",2013,"AC",3,5523778380,"mg",3682518.92
"749","J01CA04",2013,"AC",4,8407013357,"mg",5604675.57133333
"750","J01CA04",2013,"HC",1,93239240,"mg",50978.2533333333
"751","J01CA04",2013,"HC",2,80408925,"mg",42780.01
"752","J01CA04",2013,"HC",3,66305110,"mg",34720.1266666667
"753","J01CA04",2013,"HC",4,93753340,"mg",50758.7966666667
"754","J01CA04",2014,"AC",1,8827982700,"mg",5885321.8
"755","J01CA04",2014,"AC",2,7040847840,"mg",4693898.56
"756","J01CA04",2014,"AC",3,5532519780,"mg",3688346.52
"757","J01CA04",2014,"AC",4,8406587040,"mg",5604391.36
"758","J01CA04",2014,"HC",1,93075382.5,"mg",49788.835
"759","J01CA04",2014,"HC",2,84282747.5,"mg",44315.0183333333
"760","J01CA04",2014,"HC",3,69968940,"mg",37290.86
"761","J01CA04",2014,"HC",4,95358260,"mg",51274.0333333333
"762","J01CA04",2015,"AC",1,9940626240,"mg",6627084.16
"763","J01CA04",2015,"AC",2,6932136240,"mg",4621424.16
"764","J01CA04",2015,"AC",3,5554719060,"mg",3703146.04
"765","J01CA04",2015,"AC",4,8399729580,"mg",5599819.72
"766","J01CA04",2015,"HC",1,98357325,"mg",52594.43
"767","J01CA04",2015,"HC",2,81410025,"mg",43231.85
"768","J01CA04",2015,"HC",3,70349145,"mg",36777.29
"769","J01CA04",2015,"HC",4,99754920,"mg",52993.38
"770","J01CA04",2016,"AC",1,9988991152.5,"mg",6659327.435
"771","J01CA04",2016,"AC",2,6906904190,"mg",4604602.79333333
"772","J01CA04",2016,"AC",3,5333206525,"mg",3555471.01666667
"773","J01CA04",2016,"AC",4,8789572080.25,"mg",5859714.72016667
"774","J01CA04",2016,"HC",1,99438555,"mg",53254.28
"775","J01CA04",2016,"HC",2,84919683.75,"mg",44056.1291666667
"776","J01CA04",2016,"HC",3,72946961.25,"mg",37148.2808333333
"777","J01CA04",2016,"HC",4,98245290,"mg",52764.4633333333
"778","J01CA04",2017,"AC",1,9143313355,"mg",6095542.23666667
"779","J01CA04",2017,"AC",2,6657828090,"mg",4438552.06
"780","J01CA04",2017,"AC",3,5469689340,"mg",3646459.56
"781","J01CA04",2017,"AC",4,8137114130,"mg",5424742.75333333
"782","J01CA04",2017,"HC",1,101571662.5,"mg",54588.3966666667
"783","J01CA04",2017,"HC",2,87162732.5,"mg",45045.8183333333
"784","J01CA04",2017,"HC",3,83277025,"mg",41594.1566666667
"785","J01CA04",2017,"HC",4,128716446.25,"mg",63561.3441666667
"786","J01CA04",2018,"AC",1,10144822495,"mg",6763214.99666667
"787","J01CA04",2018,"AC",2,6161665085,"mg",4107776.72333333
"788","J01CA04",2018,"AC",3,5085289400,"mg",3390192.93333333
"789","J01CA04",2018,"AC",4,8407877815,"mg",5605251.87666667
"790","J01CA04",2018,"HC",1,165208211.25,"mg",77387.5341666667
"791","J01CA04",2018,"HC",2,141437300,"mg",62720.28
"792","J01CA04",2018,"HC",3,140091522.5,"mg",61331.225
"793","J01CA04",2018,"HC",4,184117415,"mg",82605.1766666667
"794","J01CA04",2019,"AC",1,9333556240,"mg",6222370.82666667
"795","J01CA04",2019,"AC",2,7046090985,"mg",4697393.99
"796","J01CA04",2019,"AC",3,5462488545,"mg",3641659.03
"797","J01CA04",2019,"AC",4,8359955335,"mg",5573303.55666667
"798","J01CA04",2019,"HC",1,179990262.5,"mg",81921.5416666667
"799","J01CA04",2019,"HC",2,136129920,"mg",63683.26
"800","J01CA04",2019,"HC",3,96600732.5,"mg",47339.905
"801","J01CA04",2019,"HC",4,136782835,"mg",68275.36
"802","J01CA04",2020,"AC",1,8704474920,"mg",5802983.28
"803","J01CA04",2020,"AC",2,3008109765,"mg",2005406.51
"804","J01CA04",2020,"AC",3,3856319380,"mg",2570879.58666667
"805","J01CA04",2020,"AC",4,4132146340,"mg",2754764.22666667
"806","J01CA04",2020,"HC",1,136809197.5,"mg",66925.395
"807","J01CA04",2020,"HC",2,97040002.5,"mg",42797.8816666667
"808","J01CA04",2020,"HC",3,122019635,"mg",53699.6933333333
"809","J01CA04",2020,"HC",4,120241802.5,"mg",53144.7116666667
"810","J01CA04",2021,"AC",1,4582806825,"mg",3055204.55
"811","J01CA04",2021,"AC",2,4687032260,"mg",3124688.17333333
"812","J01CA04",2021,"AC",3,4950523585,"mg",3300349.05666667
"813","J01CA04",2021,"AC",4,7718672500,"mg",5145781.66666667
"814","J01CA04",2021,"HC",1,131948801.75,"mg",58523.0211666667
"815","J01CA04",2021,"HC",2,158713985,"mg",70460.99
"816","J01CA04",2021,"HC",3,136250010,"mg",59389.01
"817","J01CA04",2021,"HC",4,173526130.5,"mg",77791.4835
"818","J01CA17",2012,"HC",1,58112460,"mg",14528.115
"819","J01CA17",2012,"HC",2,61540680,"mg",15385.17
"820","J01CA17",2012,"HC",3,55788900,"mg",13947.225
"821","J01CA17",2012,"HC",4,61887480,"mg",15471.87
"822","J01CA17",2013,"HC",1,60118800,"mg",15029.7
"823","J01CA17",2013,"HC",2,60292200,"mg",15073.05
"824","J01CA17",2013,"HC",3,66236760,"mg",16559.19
"825","J01CA17",2013,"HC",4,54552660,"mg",13638.165
"826","J01CA17",2014,"HC",1,62203680,"mg",15550.92
"827","J01CA17",2014,"HC",2,65805300,"mg",16451.325
"828","J01CA17",2014,"HC",3,70040340,"mg",17510.085
"829","J01CA17",2014,"HC",4,73832700,"mg",18458.175
"830","J01CA17",2015,"HC",1,69727200,"mg",17431.8
"831","J01CA17",2015,"HC",2,73361460,"mg",18340.365
"832","J01CA17",2015,"HC",3,76941660,"mg",19235.415
"833","J01CA17",2015,"HC",4,78954120,"mg",19738.53
"834","J01CA17",2016,"HC",1,75251060,"mg",18812.765
"835","J01CA17",2016,"HC",2,76668090,"mg",19167.0225
"836","J01CA17",2016,"HC",3,78732530,"mg",19683.1325
"837","J01CA17",2016,"HC",4,80885850,"mg",20221.4625
"838","J01CA17",2017,"HC",1,71061580,"mg",17765.395
"839","J01CA17",2017,"HC",2,76024720,"mg",19006.18
"840","J01CA17",2017,"HC",3,83040180,"mg",20760.045
"841","J01CA17",2017,"HC",4,88230570,"mg",22057.6425
"842","J01CA17",2018,"HC",1,85237940,"mg",21309.485
"843","J01CA17",2018,"HC",2,92150380,"mg",23037.595
"844","J01CA17",2018,"HC",3,96986260,"mg",24246.565
"845","J01CA17",2018,"HC",4,90833340,"mg",22708.335
"846","J01CA17",2019,"HC",1,89753650,"mg",22438.4125
"847","J01CA17",2019,"HC",2,92343290,"mg",23085.8225
"848","J01CA17",2019,"HC",3,98252800,"mg",24563.2
"849","J01CA17",2019,"HC",4,96476210,"mg",24119.0525
"850","J01CA17",2020,"HC",1,87253900,"mg",21813.475
"851","J01CA17",2020,"HC",2,77646780,"mg",19411.695
"852","J01CA17",2020,"HC",3,90488930,"mg",22622.2325
"853","J01CA17",2020,"HC",4,82922010,"mg",20730.5025
"854","J01CA17",2021,"HC",1,77425590,"mg",19356.3975
"855","J01CA17",2021,"HC",2,83845150,"mg",20961.2875
"856","J01CA17",2021,"HC",3,90625280,"mg",22656.32
"857","J01CA17",2021,"HC",4,92049000,"mg",23012.25
"858","J01CE01",2012,"AC",3,7012.5,"mg",1.94791666666667
"859","J01CE01",2012,"HC",1,66433175,"mg",18453.6597222222
"860","J01CE01",2012,"HC",2,58956112.5,"mg",16376.6979166667
"861","J01CE01",2012,"HC",3,65117750,"mg",18088.2638888889
